Hashtags,Text,FavCount,Language,Place,UserLocation,RetweetCount,Sentiment,Polarity
WITBragDay,Kenyan Women in Tech Stand Proud on #WITBragDay https://t.co/rhW1iT2pYf,5,en,,"Toowoomba, QLD",0,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
,How to keep building on your career https://t.co/padMMPospR,1,en,"Camberwell, London",Peckham,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WiTBragDay,"I can imagine how many people working at Google will have such achievements. When there are products with &gt; a billion users #WiTBragDay https://t.co/noHxa2Silo",0,en,,Nigeria,0,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
WITBragDay,@calamur See #WITBragDay,0,und,,India,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay MITBragDay,The most depressing thing about #WITBragDay is the inevitable onslaught of techbros wondering when #MITBragDay is... oh they started already,0,en,,"Radstock, Bath",0,"Sentiment(polarity=-0.3, subjectivity=0.95)",negative
FOLLOWERS WiTBragDay Fekir IzzyBrown,"YOU CAN GET THOUSANDS #FOLLOWERS PER DAY_Ÿ”— https://t.co/wsF7ZJmZDR _Ÿ”— #WiTBragDay #Fekir #IzzyBrown @melanie_cortes_ @ringoo_2130v",0,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Great job! Thank you so much! https://t.co/gG7YWM291M,0,en,,"Bucaramanga, Colombia",0,"Sentiment(polarity=0.5, subjectivity=0.475)",positive
,"Beautiful.Thank you. https://t.co/VMD3Kwqs5r",2,en,,UP Diliman,0,"Sentiment(polarity=0.85, subjectivity=1.0)",positive
WITBragDay,So many inspiring stories with the #WITBragDay https://t.co/0NNFKD9VMG,3,en,,"KrakÃ_w, PL",0,"Sentiment(polarity=0.5, subjectivity=0.75)",positive
,"_”_™_©_’_™_ù, _œ_ê _©_—___ _•_ªhttps://t.co/WfHzYO5xix",10,iw,,,2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"#WITBragDay posts have been a pleasure to read!And I know they didn't even scratch the surface.Many more untold stories.",5,en,,San Francisco Bay Area,0,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
WITBragDay,"_ _©_™_ù, _—___©_• _ê_ª#WITBragDay (Women in tech brag day)",7,ro,,,3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Your passion for Tech amazes  me https://t.co/8CMitjpkSs,1,en,,"Kampala, Uganda",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Check out #WITBragDay _Ÿ‘ç_Ÿ‘ç_Ÿ‘ç https://t.co/7Uyng68xe8,2,en,,London,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Nice one! #WITBragDay https://t.co/S4TlVXb6JT,1,en,,mostly Sydney,0,"Sentiment(polarity=0.6, subjectivity=1.0)",positive
,@AsieriFlora @emerhi https://t.co/TjNqKQeJvR,0,und,,Nigeria,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Go girl!!!!! https://t.co/sdm6ydCGnp,1,en,,The edge of reality,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Check out @womenwhodesign for awesome people who can inspire you :) https://t.co/aYSmEM1VSl,2,en,,"Calgary, AB",0,"Sentiment(polarity=0.75, subjectivity=1.0)",positive
digitalmarketing WITBragDay,Launched my startup @spruikable (custom #digitalmarketing strategy for DIY implementation) and already making sales #WITBragDay,7,en,,"Melbourne, Australia",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,An interesting trend to read this.. #WITBragDay my wife relates to it so much..every Samsung Linux phone had her code.. sad male teammates..,3,en,,"Bangalore, India",0,"Sentiment(polarity=0.04999999999999999, subjectivity=0.45)",positive
,@DarrenIvanov @d4humanity @OlisaMC https://t.co/F1gDjqfynX,0,und,,"Lagos, Nigeria",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Take a Bow _Ÿ™è_Ÿ™è https://t.co/DmFueFIS7F,1,en,,India ,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Tapping into technical principles to leap frog Life. .https://t.co/wV073OlF3v #WITBragDay https://t.co/8Ntcj0w8je,3,en,,,1,"Sentiment(polarity=0.0, subjectivity=0.1)",neutral
WITBragDay,"Check out #WITBragDay for positive IT-related achievements by real, awesome women. Show your students tomorrow",2,en,,"Queensland, Australia",0,"Sentiment(polarity=0.6136363636363636, subjectivity=0.7727272727272727)",positive
FOLLOWERS MVYachtParty FCRBVB WiTBragDay,"RECOMMEND, NEW SITE TO GET FREE #FOLLOWERS_Ÿ”€ https://t.co/i2yY02jDtw _Ÿ”€ #MVYachtParty #FCRBVB #WiTBragDay @Ridatolo @xfilesier",0,en,,Dhaka.Bangladesh,0,"Sentiment(polarity=0.2681818181818182, subjectivity=0.6272727272727273)",positive
,Thank you! https://t.co/WrjVHPlSoY,1,en,,Manila/ ClarkField/ NewYork,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Quite the hashtag series.. https://t.co/HTZOMgN1RX,3,en,,Nigeria,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Great stories in #WITBragDay. Do read whenever you can.,4,en,,"Pune, India",2,"Sentiment(polarity=0.8, subjectivity=0.75)",positive
WITBragDay,"Some of the best tweets of #WITBragDay. Thanks for putting these together, @Dinah_Davis! Makes our hearts happy too!https://t.co/8qhonJ7jY6",4,en,,Karachi,1,"Sentiment(polarity=0.6666666666666666, subjectivity=0.5)",positive
,Okay. This one is my fav _Ÿ’œ_Ÿ’œ https://t.co/Pmbtu7HjbR,0,en,,Wakanda,0,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
,Respect! https://t.co/zS4YeqJecb,0,en,,Kobot lagoi,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
lifegoals,.@jewree is a badass engineer and food blogger #lifegoals https://t.co/qnZOWm0eTr,2,en,"San Francisco, CA",The U.S of A,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Come through _Ÿ‘è_Ÿ‘è_Ÿ‘è_Ÿ‘è https://t.co/HUVAYrjAVb,1,en,,Wakanda,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,i'm enjoying reading tweets related to #WITBragDay _Ÿ˜ƒ glad to see we have superwomen in IT !!,3,en,,"Karachi,Pakistan",0,"Sentiment(polarity=0.3333333333333333, subjectivity=0.6666666666666666)",positive
,Here you go @Yvonne_Adele https://t.co/xKntgPX4hc,2,en,,"Gadigal Land, Sydney",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay NCSSChallenge GPN Codeinvogue,"#WITBragDay #NCSSChallenge #GPN hi, I love coding please your assistance is highly needed! #Codeinvogue",0,en,,"Lagos State,Nigeria",0,"Sentiment(polarity=0.33, subjectivity=0.57)",positive
,"Thanks, Julie! https://t.co/szgO7z7M3k",0,en,,http://www.newseum.org/withoutnews/,2,"Sentiment(polarity=0.2, subjectivity=0.2)",positive
WITBragDay,@annie_parker @spruikable Your turn to #WITBragDay AP!,3,en,,"Melbourne, Australia",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WitBragDay babysteps,"Built a scissor, paper, rock game that the computer always won on in JavaScript #WitBragDay #babysteps",10,en,,"Sydney, Australia",2,"Sentiment(polarity=-0.4, subjectivity=0.4)",negative
WITBragDay,When I was 33 (today) I learned that my mother wrote programs in Fortran before I was born. #WITBragDay,11,en,,"Seattle, WA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,This #WITBragDay tag has given me life. Such inspiring women.,2,en,,"New Delhi, India",0,"Sentiment(polarity=0.25, subjectivity=0.75)",positive
WITBragDay,MVPs. These women on #WITBragDay are amazing. I think women everywhere should talk about what they do. _Ÿ‘ç https://t.co/lKBWL3sYD7,2,en,,Nigeria,0,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
WITBragDay,I wonder how many #WITBragDay women never REALLY got credit for the accomplishment they have the courage or joy to name here. I see you.,6,en,,West Coast USA,0,"Sentiment(polarity=0.4000000000000001, subjectivity=0.3)",positive
WITBragDay,Kenyan Women in Tech Stand Proud on #WITBragDay. https://t.co/fQyDqXcUR1 via @techweez,4,en,,,0,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
gamechanger WITBragDay,"Hello, and HUGE THANKS to you @jewree! #gamechanger #WITBragDay https://t.co/YoIog4diqb",2,en,,Philippines,0,"Sentiment(polarity=0.30000000000000004, subjectivity=0.3666666666666667)",positive
WITBragDay,i have got strength with my coding skills that i can do anything and this is the best part of being a developer _Ÿ˜€ #WITBragDay,5,en,,"Karachi,Pakistan",2,"Sentiment(polarity=1.0, subjectivity=0.3)",positive
WITBragDay WomenWhoCode,I feel so proud that i opted software coding and trying to make a difference by proving that  girls can code well #WITBragDay #WomenWhoCode,13,en,,"Karachi,Pakistan",1,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
WITBragDay,working as android developer on two modules for one of the biggest banks of pakistan  #WITBragDay,4,en,,"Karachi,Pakistan",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Feeling Inspired  #WITBragDay,1,en,,Where there is Pizza :),0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,_Ÿ™è amazing attendees at @DDDMelb yesterday who came to my 1st conference talk _Ÿ™Œ with @ihadyoujohnny . This is my belated #WITBragDay.,21,en,,Australia,3,"Sentiment(polarity=0.6000000000000001, subjectivity=0.9)",positive
,Savannah!! Awesome lady. _Ÿ‘_ _Ÿ”¥_Ÿ’ª https://t.co/Yf6SUuxDhJ,1,en,,Nigeria,0,"Sentiment(polarity=1.0, subjectivity=1.0)",positive
WITBragDay,Tweets tagged with #WITBragDay are showcasing some really fantastic women in tech &amp; what they've done / still do. More power to you _Ÿ‘è,3,en,,Pune,0,"Sentiment(polarity=0.45, subjectivity=0.7)",positive
,Skills speak louder than gender _Ÿ”¥_Ÿ”¥_Ÿ”¥_Ÿ”¥ https://t.co/gl2uCSOAEV,4,en,,Nigeria,5,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Really??? https://t.co/LLs41Q0XCw,2,en,,Pune,0,"Sentiment(polarity=0.2, subjectivity=0.2)",positive
WITBragDay,Lets make ourselves proud. #WITBragDay _Ÿ‘†,0,en,,Lima,0,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
,Awesome https://t.co/j0tivkTZeu,1,en,,"Karachi,Pakistan",0,"Sentiment(polarity=1.0, subjectivity=1.0)",positive
,Not alone and not all https://t.co/6FC7DRzHd6,2,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"ICYMI: #WITBragDay was a ray of light in an otherwise dark week. Much awe and much inspiration. _Ÿ™è",1,en,,,0,"Sentiment(polarity=0.1625, subjectivity=0.375)",positive
WITBragDay,"ACSS supports #WITBragDay! Check out the contributions of women in our tech industry by clicking the hashtag.You may place yours too!",17,en,,"Los Banos, Calabarzon",4,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,I am working on Agile Mindset enablement of my region and  busting myth about Agile transformation in Orgs https://t.co/hPMlU3JhVe,1,en,,Gurgaon,0,"Sentiment(polarity=0.5, subjectivity=0.75)",positive
,Does anyone know this? Self appreciation https://t.co/5wIaz2lG5n,1,en,,,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"Wrote first line of code in Basic in grade 7. C by grade 12. C++ in college. Taught Perl, Lisp &amp; Java as TA in grad school. #WITBragDay",9,en,,,3,"Sentiment(polarity=0.125, subjectivity=0.22916666666666666)",positive
WiTBragDay,Oh these  #WiTBragDay tweets are making me miss my earlier life. Such inspirational read _Ÿ’•,1,en,,Bangalore ,0,"Sentiment(polarity=0.16666666666666666, subjectivity=0.6666666666666666)",positive
,"The embodiment of ""If it ain't broke, don't fix it."" &lt;3 https://t.co/3HSDVy4Z0R",1,en,,"New York, USA",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
FOLLOWERS SSAåˆùæ—¥ WITBragDay å__ç”°ãÅèã‚“,"GET YOUR NEW 1000 FREE #FOLLOWERS PER DAY_Ÿ_Å https://t.co/OOGT6IWYSP _Ÿ_Å #SSAåˆùæ—¥ #WITBragDay #å__ç”°ãÅèã‚“ @1200EastTM3 @paizurizilla",1,en,,,0,"Sentiment(polarity=0.2681818181818182, subjectivity=0.6272727272727273)",positive
witbragday women,The latest ICT Women in Perth! https://t.co/VCvkPFbnO9 Thanks to @coopermarianne #witbragday #women,1,en,,"Perth, WA",0,"Sentiment(polarity=0.35, subjectivity=0.55)",positive
WITBragDay,"If you want a positive space today, #WITBragDay is a good option.",3,en,,"Yorkton, SK",2,"Sentiment(polarity=0.4636363636363636, subjectivity=0.5727272727272728)",positive
WITbragday,"Not to be demeaning or sexist, but some of these #WITbragday are turning me on just a bit.  WIT are owning it.  Love it.",1,en,,SF Bay Area,1,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
WITBragDay Charlottesviille,Discovering #WITBragDay lightens up my soul a bit after the racist trash fire parade in #Charlottesviille all day. _Ÿ‘©_Ÿè_â€ç_Ÿè«_Ÿ‘©_Ÿè¿â€ç_Ÿ”¬_Ÿ‘©_Ÿè»â€ç_Ÿè__Ÿ‘©_Ÿè_â€ç_Ÿ_€_Ÿ‘©_Ÿè_â€ç_Ÿ”§_Ÿ‘©_Ÿè_â€ç_Ÿ’»,2,en,"Vermont, USA",On Teltuo,0,"Sentiment(polarity=-0.25, subjectivity=0.23333333333333334)",negative
WITBragDay,@alicegoldfuss Who I rly want 2 brag abt is my mom. She was a programmer in the 80's for AT&amp;T-wrote code that transfer cell signals btwn towers #WITBragDay,16,en,,"Eating somewhere, Los Angeles",3,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay LetsDoIt,"Lets make proud future generations of great leaders in our industry, we can do it _Ÿ’ª #WITBragDay #LetsDoIt",1,en,,Lima,0,"Sentiment(polarity=0.5333333333333333, subjectivity=0.625)",positive
WITBragDay,@alicegoldfuss Still a newb but I started learning coding 2yrs ago(after my mom's death) Now working my 2nd job in web dev for VR content. 1/2 #WITBragDay,10,en,,"Eating somewhere, Los Angeles",1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,What an awesome brag #WITBragDay ! Get Renee on the case too in your next break ! https://t.co/22zxbWOSCt,7,en,,Australia,1,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
WITBragDay,I have become so comfortable in my PM / PMO role that I forgot the thrill to learn new tech. #WITBragDay has inspired me to get back to it,5,en,,India,1,"Sentiment(polarity=0.1787878787878788, subjectivity=0.4181818181818182)",positive
WITBragDay,@UofC_CPSC @Accenture @ghc I also taught design @cancwic &amp; CUCSC &amp; worked on high traffic pages/flows in @HRBlockCanada's tax software #WITBragDay,5,en,,"Calgary, AB",1,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",positive
WITBragDay,Been thinking about #WITBragDay. Many better than me in research &amp; dev but I can claim I helped women in computing through my role @n2women,5,en,,"Seattle, WA",1,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
WITBragDay,Creemos un mundo en donde las diferencias sean cosa del pasado. ImaginÃ©moslo y trabajemos dÃ_a a dÃ_a para ello #WITBragDay,0,es,,Lima,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
womenintech tech WITBragDay,"Speaking at conferences sent by @UofC_CPSC, teaching #womenintech code &amp; planning #tech got me an @Accenture @ghc scholarship #WITBragDay",9,en,,"Calgary, AB",2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,I have fallen behind in judging submissions to the awesome @TGAsuperheroes competition because I keep pausing to read #WITBragDay tweets !,6,en,,Australia,1,"Sentiment(polarity=0.3, subjectivity=0.85)",positive
WITBragDay,This is my favorite #WITBragDay post so far... https://t.co/OL6zZ8SD9X,7,en,"Ota-ku, Tokyo","San Francisco, CA",0,"Sentiment(polarity=0.3, subjectivity=1.0)",positive
WITBragDay,#WITBragDay all this women ... are Champs https://t.co/Jz0ZGskWXJ,2,en,,Ecuador,1,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,"The day I realized how many millions of dollars go through code I wrote while sleep deprived, and went ""oh s**t""... https://t.co/FShKsDXpAQ",1,en,,,0,"Sentiment(polarity=0.5, subjectivity=0.5)",positive
WIT WITBragDay,So proud of my #WIT @hybanawazkhan90 @The_MediaGate @786ask making an impact in the world #WITBragDay,2,en,"Lahore, Pakistan",Lahore,1,"Sentiment(polarity=0.8, subjectivity=1.0)",positive
,Whoa. +100 for Women in Tech https://t.co/eyIaoDMyHQ,2,en,,"Bengaluru, India",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Beautiful. https://t.co/GtT0vWeoCp,1,en,,Wakanda w/ ATL as HQ,0,"Sentiment(polarity=0.85, subjectivity=1.0)",positive
WITBragDay,I just completed the final assignment for my Associate's in Database Management. I am in my late forties. #WITBragDay,7,en,,Arizona,1,"Sentiment(polarity=-0.15, subjectivity=0.8)",negative
WITBragDay,I bow to Thee. #WITBragDay https://t.co/n2UpJr2CSd,2,en,,Terra,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Wow. Thank you! How do you not have a medal? She needs a medal or a plaque or something! https://t.co/J8tfa69BBr,1,en,,"Phoenix,AZ",0,"Sentiment(polarity=0.1, subjectivity=1.0)",positive
WITBragDay,#WITBragDay wow!!!!!! So so so amazing,1,en,,Ecuador,1,"Sentiment(polarity=0.35000000000000003, subjectivity=0.95)",positive
Coding,Really inspiring. #Coding https://t.co/lpkYlNAngG,1,en,,"Nairobi, Kenya",1,"Sentiment(polarity=0.5, subjectivity=1.0)",positive
WITBragDay,I am enjoying and learning by scrolling through tweets on #WITBragDay. Keep it coming. Awesome.,4,en,,"Chennai, India",2,"Sentiment(polarity=0.75, subjectivity=0.8)",positive
gravityisabitch NASA WITBragDay,I contributed to the algorithm that keeps the International Space Station up in space. #gravityisabitch #NASA #WITBragDay,60,en,,"Kansas City, MO",24,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITbragday,Now what is #WITbragday?,0,en,,Pakistan,0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
,Rachel is also hella cool â¬‡ï¸è https://t.co/YkvrYNWR0i,3,en,,"Boston, MA",0,"Sentiment(polarity=0.35, subjectivity=0.65)",positive
GPN NCSSChallenge WITBragDay,"We're teaching girls across Australia to code at today's #GPN Workshop, doing the #NCSSChallenge #WITBragDay @GPN_Sydney @ncss https://t.co/yGgSLZ5Es6",63,en,,Sydney,17,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Love this #WITBragDay https://t.co/5cJZ1w8jik,3,en,,Kuala Lumpur,0,"Sentiment(polarity=0.5, subjectivity=0.6)",positive
,_Ÿ’ª_Ÿ’ª_Ÿ’ª https://t.co/fbhnEwYQn8,1,und,,"London, England",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,#WITBragDay I took my first ever programming course in 2011 at age 46 . I am now a tenure track professor of Computer Iâ€_,4,en,,127.0.0.1 is home,0,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",positive
WITBragDay,"I missed #WITBragDay because I was on the @DDDMelb Twitter yesterday, where I watched &amp; hanged with awesome tech ladies. That IS my brag. _Ÿ˜ç https://t.co/WAhIiLpuFk",17,en,,Australia,4,"Sentiment(polarity=1.0, subjectivity=1.0)",positive
WITBragDay,@nickyringland Please keep going ! You've got at least 1400 characters on the topic of #WITBragDay _Ÿ˜€_Ÿ˜€_Ÿ˜€!,7,en,,Australia,1,"Sentiment(polarity=-0.3, subjectivity=0.4)",negative
WITBragDay,i have a long and storied history doing major refactors or ports of software that people thought couldn't be done #WITBragDay,16,en,,"Melbourne, Australia neÃ© Perth",1,"Sentiment(polarity=0.006249999999999999, subjectivity=0.45)",positive
SuperstarsofSTEM,#SuperstarsofSTEM https://t.co/YPT3tptFAj,15,und,,Canberra,5,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,Check out #WITBragDay for stories of women in tech. Encouraged.,3,en,,"London, England",0,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
WITBragDay,"I mentored 5 girls that made an app that fights FGM, and took them to silicon valley to pitch to @sundarpichai #WITBragDay https://t.co/9foSJQrZSH",49,en,,Nairobi,12,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
NCSSChallenge WITBragDay,"@NicolaO_B I'd tweet more, but I've got 140 girls in the @Sydney_Uni labs participating in the #NCSSChallenge learning to code! #WITBragDay @GPN_Sydney https://t.co/0i5Gn3JmqM",17,en,,Sydney,2,"Sentiment(polarity=0.0, subjectivity=0.0)",neutral
